segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_left_roi_x0,local_left_roi_x1,local_right_roi_x0,local_right_roi_x1,pred_lpos,pred_rpos,final_source,suspicious_reasons
lap1_problem_section_v0_1,14.000000,80.000000,2020,1602,1780899078.176492691,67.700945139,151.517344,42.664167,35,235,618,6,3,3,-0.674418605,0.666666667,43,571,528,307,-13,BOTH,BOTH,STRAIGHT,0,0,5,0,0,0,0,90,,,,,,46,569,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2021,1603,1780899078.211751461,67.736203909,151.482301,42.516561,28,235,598,5,2,3,-0.718750000,0.673758865,47,570,523,308,-12,BOTH,BOTH,STRAIGHT,0,1,5,0,0,0,0,90,,,,,,43,571,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2022,1604,1780899078.244535446,67.768987894,152.366946,42.797706,62,235,631,6,2,4,-0.721311475,0.621621622,49,574,525,311,-9,BOTH,BOTH,STRAIGHT,0,3,2,0,0,0,0,90,,,,,,47,570,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2023,1605,1780899078.276696205,67.801148653,152.528864,42.779231,71,235,595,5,2,3,-0.725000000,0.650000000,49,569,520,309,-11,BOTH,BOTH,STRAIGHT,0,2,5,0,0,0,0,90,,,,,,49,574,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2024,1606,1780899078.312206745,67.836659193,152.848082,42.789286,54,235,587,4,2,2,-0.721739130,0.690909091,48,565,517,306,-14,BOTH,BOTH,STRAIGHT,0,3,3,0,0,0,0,90,,,,,,49,569,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2025,1607,1780899078.344377518,67.868829966,152.877060,42.769933,19,235,582,5,2,3,-0.700000000,0.674796748,46,566,520,306,-14,BOTH,BOTH,STRAIGHT,0,0,3,0,0,0,0,90,,,,,,48,565,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2026,1608,1780899078.380796909,67.905249357,152.653352,42.537938,32,235,572,6,3,3,-0.659574468,0.666666667,40,565,525,302,-18,BOTH,BOTH,STRAIGHT,0,4,5,0,0,0,0,90,,,,,,46,566,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2027,1609,1780899078.414458752,67.938911200,152.715682,42.355662,37,235,619,7,3,3,-0.685714286,0.675000000,43,565,522,304,-16,BOTH,BOTH,STRAIGHT,0,2,3,0,0,0,0,90,,,,,,40,565,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2028,1610,1780899078.443524361,67.967976809,152.499687,42.115679,58,235,611,7,3,3,-0.711111111,0.674796748,43,565,522,304,-16,BOTH,BOTH,STRAIGHT,0,0,0,0,0,0,0,90,,,,,,43,565,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2029,1611,1780899078.480592966,68.005045414,152.613949,41.981683,43,235,599,6,2,3,-0.709677419,0.686274510,45,564,519,304,-16,BOTH,BOTH,STRAIGHT,0,0,3,0,0,0,0,90,,,,,,43,565,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2030,1612,1780899078.512364388,68.036816835,152.469176,41.800370,50,235,603,6,2,3,-0.700934579,0.696428571,44,563,519,303,-17,BOTH,BOTH,STRAIGHT,0,1,0,0,0,0,0,90,,,,,,45,564,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2031,1613,1780899078.544539928,68.068992376,152.537045,41.691018,58,235,606,4,2,2,-0.714285714,0.699346405,46,563,517,304,-16,BOTH,BOTH,STRAIGHT,0,1,2,0,0,0,0,90,,,,,,44,563,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2032,1614,1780899078.579620123,68.104072571,152.467187,41.550019,45,235,649,6,4,2,-0.714285714,0.701986755,46,564,518,305,-15,BOTH,BOTH,STRAIGHT,0,1,1,0,0,0,0,90,,,,,,46,563,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2033,1615,1780899078.613420725,68.137873173,152.204943,41.385962,26,235,665,4,3,1,-0.703703704,0.701986755,46,566,520,306,-14,BOTH,BOTH,STRAIGHT,0,1,2,0,0,0,0,90,,,,,,46,564,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2034,1616,1780899078.647471189,68.171923637,151.938224,41.041196,17,235,691,6,4,2,-0.707317073,0.695945946,50,569,519,309,-11,BOTH,BOTH,STRAIGHT,0,3,1,0,0,0,0,90,,,,,,46,566,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2035,1617,1780899078.679434299,68.203886747,151.801349,40.858430,16,235,709,6,4,2,-0.689655172,0.700854701,54,574,520,314,-6,BOTH,BOTH,STRAIGHT,0,5,1,0,0,0,0,90,,,,,,50,569,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2036,1618,1780899078.712238312,68.236690760,151.572614,40.533997,16,235,737,6,4,2,-0.671428571,0.703703704,54,578,524,316,-4,BOTH,BOTH,STRAIGHT,0,2,4,0,0,0,0,90,,,,,,54,574,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2037,1619,1780899078.748108625,68.272561073,151.308963,40.266306,20,236,807,6,4,2,-0.708333333,0.716216216,60,579,519,319,-1,BOTH,BOTH,STRAIGHT,0,3,5,0,0,0,0,90,,,,,,54,578,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2038,1620,1780899078.779627562,68.304080009,151.276946,40.115802,26,235,790,6,4,2,-0.711538462,0.727272727,60,580,520,320,0,BOTH,BOTH,STRAIGHT,0,1,1,0,0,0,0,90,,,,,,60,579,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2039,1621,1780899078.813142538,68.337594986,151.263153,39.953131,22,235,806,6,4,2,-0.678260870,0.728070175,58,579,521,318,-2,BOTH,BOTH,STRAIGHT,0,2,1,0,0,0,0,90,,,,,,60,580,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2040,1622,1780899078.854286194,68.378738642,150.989176,39.801476,16,235,792,6,4,2,-0.700000000,0.727272727,58,578,520,318,-2,BOTH,BOTH,STRAIGHT,0,0,1,0,0,0,0,90,,,,,,58,579,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2041,1623,1780899078.879475594,68.403928041,150.725355,39.529044,16,235,681,5,3,2,-0.698412698,0.726495726,57,579,522,318,-2,BOTH,BOTH,STRAIGHT,0,0,2,0,0,0,0,90,,,,,,58,578,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2042,1624,1780899078.916391134,68.440843582,150.400824,39.228492,16,235,676,6,4,2,-0.689655172,0.729508197,56,580,524,318,-2,BOTH,BOTH,STRAIGHT,0,0,2,0,0,0,0,90,,,,,,57,579,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2043,1625,1780899078.951454878,68.475907326,150.301151,39.034221,16,235,661,7,4,2,-0.689655172,0.726495726,56,580,524,318,-2,BOTH,BOTH,STRAIGHT,0,0,0,0,0,0,0,90,,,,,,56,580,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2044,1626,1780899078.981497288,68.505949736,150.528437,39.204825,24,235,638,6,4,2,-0.645833333,0.730769231,54,580,526,317,-3,BOTH,BOTH,STRAIGHT,0,1,2,0,0,0,0,90,,,,,,56,580,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2045,1627,1780899079.018007278,68.542459726,150.456037,39.165047,21,235,636,7,4,3,-0.700000000,0.731182796,56,580,524,318,-2,BOTH,BOTH,STRAIGHT,0,1,2,0,0,0,0,90,,,,,,54,580,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2046,1628,1780899079.049103498,68.573555946,150.689176,39.312682,34,235,668,6,4,2,-0.651162791,0.754385965,55,576,521,315,-5,BOTH,BOTH,STRAIGHT,0,3,3,0,0,0,0,90,,,,,,56,580,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2047,1629,1780899079.080707073,68.605159521,150.685682,39.355508,40,235,654,8,6,2,-0.666666667,0.744680851,54,576,522,315,-5,BOTH,BOTH,STRAIGHT,0,0,1,0,0,0,0,90,,,,,,55,576,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2048,1630,1780899079.118482828,68.642935276,150.671023,39.365030,72,235,676,9,5,3,-0.676470588,0.738095238,55,577,522,316,-4,BOTH,BOTH,STRAIGHT,0,1,0,0,0,0,0,90,,,,,,54,576,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2049,1631,1780899079.149684429,68.674136877,150.603991,39.483871,82,235,679,7,4,2,-0.675324675,0.746478873,53,577,524,315,-5,BOTH,BOTH,STRAIGHT,0,1,2,0,0,0,0,90,,,,,,55,577,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2050,1632,1780899079.183922529,68.708374977,150.253537,39.519943,65,235,690,6,3,3,-0.673469388,0.751879699,53,578,525,315,-5,BOTH,BOTH,STRAIGHT,0,0,1,0,0,0,0,90,,,,,,53,577,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2051,1633,1780899079.219508648,68.743961096,150.082372,39.765695,46,235,699,8,5,2,-0.692307692,0.752212389,56,579,523,317,-3,BOTH,BOTH,STRAIGHT,0,2,2,0,0,0,0,90,,,,,,53,578,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2052,1634,1780899079.249577761,68.774030209,149.930284,39.879878,57,235,734,6,3,2,-0.686274510,0.750000000,56,579,523,317,-3,BOTH,BOTH,STRAIGHT,0,0,0,0,0,0,0,90,,,,,,56,579,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2053,1635,1780899079.286154747,68.810607195,149.830696,40.037234,41,235,756,5,2,2,-0.675438596,0.751879699,55,579,524,317,-3,BOTH,BOTH,STRAIGHT,0,0,1,0,0,0,0,90,,,,,,56,579,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2054,1636,1780899079.315721035,68.840173483,149.756364,40.270542,49,235,745,7,4,3,-0.675324675,0.731343284,54,581,527,317,-3,BOTH,BOTH,STRAIGHT,0,0,3,0,0,0,0,90,,,,,,55,579,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2055,1637,1780899079.353010178,68.877462626,149.599276,40.453407,51,235,740,5,3,2,-0.675000000,0.755725191,56,579,523,317,-3,BOTH,BOTH,STRAIGHT,0,0,4,0,0,0,0,90,,,,,,54,581,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2056,1638,1780899079.385310173,68.909762621,149.532017,40.794224,52,236,730,7,3,3,-0.676470588,0.753846154,55,579,524,317,-3,BOTH,BOTH,STRAIGHT,0,0,1,0,0,0,0,90,,,,,,56,579,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2057,1639,1780899079.417979479,68.942431927,149.502145,41.142168,46,235,724,5,2,3,-0.677419355,0.751879699,56,579,523,317,-3,BOTH,BOTH,STRAIGHT,0,0,1,0,0,0,0,90,,,,,,55,579,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2058,1640,1780899079.454607964,68.979060411,149.254247,41.387229,46,236,709,4,2,2,-0.677685950,0.753846154,56,579,523,317,-3,BOTH,BOTH,STRAIGHT,0,0,0,0,0,0,0,90,,,,,,56,579,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2059,1641,1780899079.484297991,69.008750439,149.130554,41.608452,51,236,712,5,3,2,-0.682926829,0.753846154,57,579,522,318,-2,BOTH,BOTH,STRAIGHT,0,1,1,0,0,0,0,90,,,,,,56,579,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2060,1642,1780899079.518292904,69.042745352,149.151406,41.787676,36,236,688,7,3,4,-0.671428571,0.736842105,56,580,524,318,-2,BOTH,BOTH,STRAIGHT,0,0,2,0,0,0,0,90,,,,,,57,579,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2061,1643,1780899079.553371429,69.077823877,149.034290,41.717538,24,236,680,5,2,3,-0.676190476,0.736842105,58,581,523,319,-1,BOTH,BOTH,STRAIGHT,0,1,1,0,0,0,0,90,,,,,,56,580,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2062,1644,1780899079.584427118,69.108879566,149.041136,41.693149,19,236,657,5,2,3,-0.676190476,0.739130435,58,582,524,320,0,BOTH,BOTH,STRAIGHT,0,1,1,0,0,0,0,90,,,,,,58,581,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2063,1645,1780899079.620441198,69.144893646,148.836804,41.637053,60,236,632,5,3,2,-0.678571429,0.750000000,57,582,525,319,-1,BOTH,BOTH,STRAIGHT,0,1,1,0,0,0,0,90,,,,,,58,582,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2064,1646,1780899079.652497530,69.176949978,148.590568,41.496719,55,235,593,6,3,3,-0.675000000,0.769230769,56,582,526,319,-1,BOTH,BOTH,STRAIGHT,0,0,1,0,0,0,0,90,,,,,,57,582,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2065,1647,1780899079.686517239,69.210969687,148.731307,41.731236,50,236,547,6,4,2,-0.700000000,0.753968254,59,584,525,321,1,BOTH,BOTH,STRAIGHT,0,2,1,0,0,0,0,90,,,,,,56,582,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2066,1648,1780899079.720943213,69.245395660,149.726591,42.288082,64,236,552,5,3,2,-0.666666667,0.728971963,59,584,525,321,1,BOTH,BOTH,STRAIGHT,0,0,0,0,0,0,0,90,,,,,,59,584,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2067,1649,1780899079.753541231,69.277993679,149.774020,42.427634,27,235,532,6,3,3,-0.657894737,0.750000000,59,582,523,320,0,BOTH,BOTH,STRAIGHT,0,1,2,0,0,0,0,90,,,,,,59,584,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2068,1650,1780899079.785342455,69.309794903,149.783423,42.481782,43,235,530,5,3,2,-0.649122807,0.729729730,58,582,524,320,0,BOTH,BOTH,STRAIGHT,0,0,1,0,0,0,0,90,,,,,,59,582,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2069,1651,1780899079.822390795,69.346843243,149.402784,42.329513,34,235,538,5,3,2,-0.666666667,0.764705882,58,583,525,320,0,BOTH,BOTH,STRAIGHT,0,0,1,0,0,0,0,90,,,,,,58,582,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2070,1652,1780899079.853876352,69.378328800,149.081747,42.164444,43,235,547,5,3,2,-0.623376623,0.727272727,54,584,530,319,-1,BOTH,BOTH,STRAIGHT,0,1,5,0,0,0,0,90,,,,,,58,583,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2071,1653,1780899079.890944481,69.415396929,148.570710,42.077604,22,235,595,5,3,2,-0.645161290,0.727272727,56,584,528,320,0,BOTH,BOTH,STRAIGHT,0,1,2,0,0,0,0,90,,,,,,54,584,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2072,1654,1780899079.920266628,69.444719076,148.030384,41.901227,38,235,603,7,4,3,-0.676470588,0.740740741,57,584,527,320,0,BOTH,BOTH,STRAIGHT,0,0,1,0,0,0,0,90,,,,,,56,584,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2073,1655,1780899079.954227209,69.478679657,147.787415,41.782385,34,235,636,6,4,2,-0.673469388,0.725490196,58,585,527,321,1,BOTH,BOTH,STRAIGHT,0,1,0,0,0,0,0,90,,,,,,57,584,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2074,1656,1780899079.988814354,69.513266802,147.311733,41.607429,48,235,667,7,4,3,-0.674796748,0.741935484,59,587,528,323,3,BOTH,BOTH,STRAIGHT,0,2,1,0,0,0,0,90,,,,,,58,585,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2075,1657,1780899080.021949053,69.546401501,146.953821,41.531781,35,235,696,6,3,3,-0.659574468,0.730769231,59,587,528,323,3,BOTH,BOTH,STRAIGHT,0,0,0,0,0,0,0,90,,,,,,59,587,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2076,1658,1780899080.054756641,69.579209089,146.665810,41.429252,36,235,745,9,5,4,-0.649350649,0.720000000,57,587,530,322,2,BOTH,BOTH,STRAIGHT,0,1,2,0,0,0,0,90,,,,,,59,587,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2077,1659,1780899080.088583231,69.613035679,146.395597,41.328666,41,235,777,8,5,3,-0.304347826,0.726190476,-68,588,656,260,-60,BOTH,BOTH,STRAIGHT,0,62,126,0,0,0,0,90,,,,,,57,587,FULL_BASELINE,lane_width_jump
lap1_problem_section_v0_1,14.000000,80.000000,2078,1660,1780899080.120781660,69.645234108,146.273338,41.275902,47,235,803,9,6,3,-0.666666667,0.728070175,60,586,526,323,3,BOTH,BOTH,STRAIGHT,0,63,130,0,0,0,0,90,,,,,,-68,588,FULL_BASELINE,lane_width_jump
lap1_problem_section_v0_1,14.000000,80.000000,2079,1661,1780899080.156521559,69.680974007,145.874787,41.262238,36,235,823,7,5,2,-0.651785714,0.750000000,60,586,526,323,3,BOTH,BOTH,STRAIGHT,0,0,0,0,0,0,0,90,,,,,,60,586,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2080,1662,1780899080.188357353,69.712809801,145.753466,40.991244,54,235,830,8,6,2,-0.660000000,0.747967480,61,586,525,323,3,BOTH,BOTH,STRAIGHT,0,0,1,0,0,0,0,90,,,,,,60,586,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2081,1663,1780899080.220082283,69.744534731,145.368963,40.919118,53,235,863,9,7,2,-0.645161290,0.729166667,61,589,528,325,5,BOTH,BOTH,STRAIGHT,0,2,3,0,0,0,0,90,,,,,,61,586,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2082,1664,1780899080.255605459,69.780057907,145.293849,40.708459,57,235,884,10,8,2,-0.640000000,0.730769231,62,589,527,325,5,BOTH,BOTH,STRAIGHT,0,0,1,0,0,0,0,90,,,,,,61,589,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2083,1665,1780899080.289496899,69.813949347,145.128239,40.418817,79,235,908,9,7,2,-0.652173913,0.732142857,63,590,527,326,6,BOTH,BOTH,STRAIGHT,0,1,0,0,0,0,0,90,,,,,,62,589,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2084,1666,1780899080.325620413,69.850072861,144.922955,40.243708,81,235,857,10,7,3,-0.650485437,0.736842105,62,590,528,326,6,BOTH,BOTH,STRAIGHT,0,0,1,0,0,0,0,90,,,,,,63,590,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2085,1667,1780899080.358087540,69.882539988,144.240824,40.128025,82,235,850,9,7,2,-0.361445783,0.729166667,-21,592,613,285,-35,BOTH,BOTH,STRAIGHT,0,41,85,0,0,0,0,90,,,,,,62,590,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2086,1668,1780899080.390739679,69.915192127,143.592088,39.666085,83,236,872,10,7,3,-0.652173913,0.730769231,60,593,533,326,6,BOTH,BOTH,STRAIGHT,0,41,80,0,0,0,0,90,,,,,,-21,592,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2087,1669,1780899080.424720526,69.949172974,143.762685,39.728805,81,235,837,10,7,3,-0.674418605,0.727272727,62,593,531,327,7,BOTH,BOTH,STRAIGHT,0,1,2,0,0,0,0,90,,,,,,60,593,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2088,1670,1780899080.457236767,69.981689215,144.039460,39.880153,80,235,854,9,7,2,-0.673913043,0.727272727,64,594,530,329,9,BOTH,BOTH,STRAIGHT,0,2,1,0,0,0,0,90,,,,,,62,593,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2089,1671,1780899080.488908291,70.013360739,144.188778,39.990395,75,235,849,10,8,2,-0.388888889,0.728971963,-45,592,637,273,-47,BOTH,BOTH,STRAIGHT,0,56,107,0,0,0,0,90,,,,,,64,594,FULL_BASELINE,lane_width_jump
lap1_problem_section_v0_1,14.000000,80.000000,2090,1672,1780899080.526274443,70.050726891,144.335128,40.082547,80,235,855,9,7,2,-0.673469388,0.727272727,66,591,525,328,8,BOTH,BOTH,STRAIGHT,0,55,112,0,0,0,0,90,,,,,,-45,592,FULL_BASELINE,lane_width_jump
lap1_problem_section_v0_1,14.000000,80.000000,2091,1673,1780899080.556720257,70.081172705,144.293153,39.937207,79,235,822,9,7,2,-0.674074074,0.727272727,64,591,527,327,7,BOTH,BOTH,STRAIGHT,0,1,2,0,0,0,0,90,,,,,,66,591,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2092,1674,1780899080.595036983,70.119489431,144.414688,39.925373,83,235,806,10,8,2,-0.673913043,0.728971963,63,592,529,327,7,BOTH,BOTH,STRAIGHT,0,0,2,0,0,0,0,90,,,,,,64,591,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2093,1675,1780899080.629113436,70.153565884,144.581889,39.703786,83,235,784,9,8,1,-0.673267327,0.731481481,63,593,530,328,8,BOTH,BOTH,STRAIGHT,0,1,1,0,0,0,0,90,,,,,,63,592,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2094,1676,1780899080.656605482,70.181057930,144.853267,39.604116,86,236,766,9,7,2,-0.672566372,0.728260870,65,594,529,329,9,BOTH,BOTH,STRAIGHT,0,1,1,0,0,0,0,90,,,,,,63,593,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2095,1677,1780899080.693536282,70.217988729,145.194645,39.472273,84,235,776,9,8,1,-0.631578947,0.727272727,64,593,529,328,8,BOTH,BOTH,STRAIGHT,0,1,0,0,0,0,0,90,,,,,,65,594,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2096,1678,1780899080.725048780,70.249501228,145.359332,39.317608,84,235,761,9,7,2,-0.666666667,0.725000000,67,595,528,331,11,BOTH,BOTH,STRAIGHT,0,3,1,0,0,0,0,90,,,,,,64,593,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2097,1679,1780899080.757120132,70.281572580,145.766392,39.254053,57,235,746,7,5,2,-0.662500000,0.726315789,67,595,528,331,11,BOTH,BOTH,STRAIGHT,0,0,0,0,0,0,0,90,,,,,,67,595,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2098,1680,1780899080.795455217,70.319907665,145.979929,39.135855,64,236,768,7,5,2,-0.414634146,0.728155340,-23,595,618,286,-34,BOTH,BOTH,STRAIGHT,0,45,90,0,0,0,0,90,,,,,,67,595,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2099,1681,1780899080.825408697,70.349861145,145.947003,39.016068,53,235,768,10,8,2,-0.666666667,0.727272727,68,595,527,331,11,BOTH,BOTH,STRAIGHT,0,45,91,0,0,0,0,90,,,,,,-23,595,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2100,1682,1780899080.861418486,70.385870934,146.229318,39.072187,58,235,764,8,6,2,-0.626865672,0.727272727,65,595,530,330,10,BOTH,BOTH,STRAIGHT,0,1,3,0,0,0,0,90,,,,,,68,595,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2101,1683,1780899080.893871069,70.418323517,146.479077,39.027004,46,235,825,7,5,2,-0.666666667,0.730434783,69,595,526,332,12,BOTH,BOTH,STRAIGHT,0,2,4,0,0,0,0,90,,,,,,65,595,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2102,1684,1780899080.925886869,70.450339317,146.392429,38.970303,46,235,759,9,7,2,-0.655172414,0.726315789,69,597,528,333,13,BOTH,BOTH,STRAIGHT,0,1,2,0,0,0,0,90,,,,,,69,595,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2103,1685,1780899080.962149143,70.486601591,146.702543,38.919270,46,235,784,9,7,2,-0.685714286,0.726415094,72,597,525,334,14,BOTH,BOTH,STRAIGHT,0,1,3,0,0,0,0,90,,,,,,69,597,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2104,1686,1780899080.993859053,70.518311501,146.763210,38.873194,40,236,797,10,8,2,-0.666666667,0.724489796,72,599,527,335,15,BOTH,BOTH,STRAIGHT,0,1,2,0,0,0,0,90,,,,,,72,597,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2105,1687,1780899081.025397301,70.549849749,146.615369,38.787600,43,235,824,6,5,1,-0.630136986,0.724137931,69,598,529,333,13,BOTH,BOTH,STRAIGHT,0,2,2,0,0,0,0,90,,,,,,72,599,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2106,1688,1780899081.062391281,70.586843729,146.377457,38.669252,48,235,835,6,4,2,-0.674074074,0.730434783,72,599,527,335,15,BOTH,BOTH,STRAIGHT,0,2,2,0,0,0,0,90,,,,,,69,598,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2107,1689,1780899081.093007326,70.617459774,146.050099,38.459370,44,235,829,8,6,2,-0.674796748,0.725663717,71,600,529,335,15,BOTH,BOTH,STRAIGHT,0,0,2,0,0,0,0,90,,,,,,72,599,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2108,1690,1780899081.129071236,70.653523684,145.460938,38.138434,46,236,819,8,6,2,-0.647058824,0.723214286,69,603,534,336,16,BOTH,BOTH,STRAIGHT,0,1,5,0,0,0,0,90,,,,,,71,600,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2109,1691,1780899081.161551476,70.686003923,145.901591,38.478616,24,236,841,8,5,3,-0.681818182,0.723214286,71,603,532,337,17,BOTH,BOTH,STRAIGHT,0,1,2,0,0,0,0,90,,,,,,69,603,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2110,1692,1780899081.193860769,70.718313217,146.020199,38.784573,30,236,881,7,5,2,-0.672897196,0.722222222,73,602,529,337,17,BOTH,BOTH,STRAIGHT,0,0,3,0,0,0,0,90,,,,,,71,603,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2111,1693,1780899081.229467154,70.753919601,146.151264,39.014588,34,235,889,6,5,1,-0.675438596,0.725663717,73,601,528,337,17,BOTH,BOTH,STRAIGHT,0,0,1,0,0,0,0,90,,,,,,73,602,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2112,1694,1780899081.261755943,70.786208391,146.420866,39.231076,29,236,922,5,3,2,-0.674796748,0.725663717,73,601,528,337,17,BOTH,BOTH,STRAIGHT,0,0,0,0,0,0,0,90,,,,,,73,601,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,2113,1695,1780899081.296048880,70.820501328,146.558210,39.301790,22,235,897,5,3,2,-0.671641791,0.725663717,74,601,527,337,17,BOTH,BOTH,STRAIGHT,0,0,1,0,0,0,0,90,,,,,,73,601,FULL_BASELINE,
