frame_idx,processed_idx,timestamp,rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,corner,fail_count,center_jump,lane_width_jump,suspicious_reasons
593,593,1780899030.350730896,19.875183,123.026207,55.157126,16,236,707,6,3,3,-0.755905512,0.626984127,69,597,528,333,13,BOTH,STRAIGHT,0,0,5,
594,594,1780899030.382198095,19.906651,123.205966,55.201102,16,236,700,7,3,4,-0.740740741,0.623529412,68,598,530,333,13,BOTH,STRAIGHT,0,0,2,
595,595,1780899030.419583082,19.944036,122.997628,55.138067,16,236,699,7,3,4,-0.755725191,0.623931624,68,598,530,333,13,BOTH,STRAIGHT,0,0,0,
596,596,1780899030.449832916,19.974285,123.034659,55.148947,16,236,694,7,3,4,-0.732558140,0.640449438,65,597,532,331,11,BOTH,STRAIGHT,0,2,2,
597,597,1780899030.487526655,20.011979,122.799886,55.050730,16,236,676,6,2,4,-0.754901961,0.586956522,65,622,557,343,23,BOTH,STRAIGHT,0,12,25,
598,598,1780899030.518532515,20.042985,122.751293,55.001380,16,236,663,7,2,5,-0.755102041,0.545454545,65,628,563,346,26,BOTH,STRAIGHT,0,3,6,
599,599,1780899030.549484015,20.073936,122.775000,54.940699,16,236,655,6,2,4,-0.753968254,0.575757576,66,624,558,345,25,BOTH,STRAIGHT,0,1,5,
600,600,1780899030.585921288,20.110374,122.998693,54.958349,16,236,643,6,2,4,-0.756097561,0.623762376,65,599,534,332,12,BOTH,STRAIGHT,0,13,24,
601,601,1780899030.617277861,20.141730,123.380753,55.052010,16,236,656,5,1,4,-0.753731343,0.607843137,66,599,533,332,12,BOTH,STRAIGHT,0,0,1,
602,602,1780899030.650386095,20.174839,123.354531,55.127123,16,236,656,7,3,4,-0.750000000,0.623376623,65,597,532,331,11,BOTH,STRAIGHT,0,1,1,
603,603,1780899030.684129953,20.208582,123.643707,55.115835,16,235,664,7,2,5,-0.754545455,0.625000000,65,595,530,330,10,BOTH,STRAIGHT,0,1,2,
604,604,1780899030.717836857,20.242289,123.585313,55.099982,16,236,671,8,3,5,-0.752688172,0.607142857,64,595,531,329,9,BOTH,STRAIGHT,0,1,1,
605,605,1780899030.753223181,20.277676,123.722670,55.152213,16,236,689,8,3,5,-0.750000000,0.571428571,65,619,554,342,22,BOTH,STRAIGHT,0,13,23,
606,606,1780899030.785012245,20.309465,123.767827,55.158925,16,236,695,8,3,5,-0.724137931,0.564102564,64,617,553,340,20,BOTH,STRAIGHT,0,2,1,
607,607,1780899030.817457914,20.341910,123.600597,55.059528,16,236,700,7,3,4,-0.730337079,0.600000000,62,594,532,328,8,BOTH,STRAIGHT,0,12,21,
608,608,1780899030.852442503,20.376895,123.451491,55.055757,16,236,700,9,3,6,-0.756756757,0.600000000,63,593,530,328,8,BOTH,STRAIGHT,0,0,2,
609,609,1780899030.884243727,20.408696,123.317784,54.897933,16,236,712,8,3,5,-0.739130435,0.623762376,62,592,530,327,7,BOTH,STRAIGHT,0,1,0,
610,610,1780899030.917604208,20.442057,122.971818,54.542785,16,236,713,7,2,5,-0.732394366,0.640000000,60,590,530,325,5,BOTH,STRAIGHT,0,2,0,
611,611,1780899030.954137087,20.478590,122.844432,54.383207,18,236,717,7,3,4,-0.750000000,0.646616541,61,589,528,325,5,BOTH,STRAIGHT,0,0,2,
612,612,1780899030.987050772,20.511503,122.950653,54.486544,16,235,738,8,3,5,-0.740740741,0.631578947,60,589,529,324,4,BOTH,STRAIGHT,0,1,1,
613,613,1780899031.020776510,20.545229,123.308878,54.760098,16,236,779,6,2,4,-0.736842105,0.640000000,62,587,525,324,4,BOTH,STRAIGHT,0,0,4,
614,614,1780899031.055706978,20.580159,123.115526,54.634403,16,236,827,9,4,5,-0.733333333,0.641975309,62,587,525,324,4,BOTH,STRAIGHT,0,0,0,
615,615,1780899031.086609840,20.611062,123.296051,54.388959,16,236,867,7,2,5,-0.754237288,0.642857143,62,585,523,323,3,BOTH,STRAIGHT,0,1,2,
616,616,1780899031.122304916,20.646757,123.009702,54.091345,16,236,897,7,3,4,-0.735294118,0.634615385,61,585,524,323,3,BOTH,STRAIGHT,0,0,1,
617,617,1780899031.155381203,20.679834,122.614673,53.745572,16,236,954,8,3,5,-0.702127660,0.642857143,59,585,526,322,2,BOTH,STRAIGHT,0,1,2,
618,618,1780899031.191372395,20.715825,122.128295,53.518965,16,236,989,9,4,5,-0.722222222,0.645833333,59,585,526,322,2,BOTH,STRAIGHT,0,0,0,
619,619,1780899031.222693443,20.747146,121.490639,53.194392,16,236,1024,8,4,4,-0.726315789,0.644927536,58,586,528,322,2,BOTH,STRAIGHT,0,0,2,
620,620,1780899031.255064011,20.779516,121.121179,52.985006,17,235,1092,8,4,4,-0.431818182,0.627118644,-23,586,609,281,-39,BOTH,STRAIGHT,0,41,81,
621,621,1780899031.289343834,20.813796,120.838168,52.656727,16,236,1181,9,5,4,-0.724770642,0.639344262,59,585,526,322,2,BOTH,STRAIGHT,0,41,83,
622,622,1780899031.322143793,20.846596,120.566648,52.396533,16,236,1256,10,5,5,-0.727272727,0.631578947,58,584,526,321,1,BOTH,STRAIGHT,0,1,0,
623,623,1780899031.353518963,20.877971,120.435384,52.148313,19,235,1327,11,7,4,-0.444444444,0.596491228,-15,605,620,295,-25,BOTH,STRAIGHT,0,26,94,
624,624,1780899031.391054153,20.915507,120.185142,51.768689,16,236,1400,14,9,5,-0.473684211,0.643835616,-6,580,586,287,-33,BOTH,STRAIGHT,0,8,34,
625,625,1780899031.422084570,20.946537,119.699844,51.411492,16,235,1530,14,7,6,-0.725274725,0.636363636,58,579,521,318,-2,BOTH,STRAIGHT,0,31,65,
626,626,1780899031.455916882,20.980369,119.158040,50.903438,16,235,1536,13,9,4,-0.726495726,0.580645161,59,604,545,331,11,BOTH,STRAIGHT,0,13,24,
627,627,1780899031.488120556,21.012573,118.731662,50.574002,16,236,1584,15,11,4,-0.719298246,0.649484536,59,578,519,318,-2,BOTH,STRAIGHT,0,13,26,
628,628,1780899031.521047354,21.045500,118.037230,50.376346,16,236,1650,17,11,6,-0.701030928,0.652173913,57,575,518,316,-4,BOTH,STRAIGHT,0,2,1,
629,629,1780899031.557583094,21.082036,117.437997,50.214254,16,236,1664,16,10,6,-0.728813559,0.626666667,57,579,522,318,-2,BOTH,STRAIGHT,0,2,4,
630,630,1780899031.589700460,21.114153,117.325696,50.285657,16,236,1719,16,10,6,-0.725806452,0.623655914,58,578,520,318,-2,BOTH,STRAIGHT,0,0,2,
631,631,1780899031.621643782,21.146096,117.053821,50.316015,16,236,1629,16,11,5,-0.740000000,0.636363636,57,576,519,316,-4,BOTH,STRAIGHT,0,2,1,
632,632,1780899031.657532215,21.181985,116.798977,50.380381,16,236,1616,16,11,5,-0.726315789,0.577464789,54,603,549,328,8,BOTH,STRAIGHT,0,12,30,
633,633,1780899031.691561222,21.216014,116.732230,50.505501,16,236,1558,19,13,6,-0.725000000,0.628865979,54,576,522,315,-5,BOTH,STRAIGHT,0,13,27,
634,634,1780899031.726129293,21.250582,117.072585,50.885105,17,236,1568,18,11,6,-0.738095238,0.630769231,55,576,521,315,-5,BOTH,STRAIGHT,0,0,1,
635,635,1780899031.758643389,21.283096,117.441761,51.483265,16,236,1553,15,11,4,-0.727272727,0.649635036,55,571,516,313,-7,BOTH,STRAIGHT,0,2,5,
636,636,1780899031.790109158,21.314562,117.278082,51.701714,16,236,1474,14,10,4,-0.728155340,0.645161290,55,571,516,313,-7,BOTH,STRAIGHT,0,0,0,
637,637,1780899031.826714277,21.351167,117.506307,52.104504,16,236,1436,16,12,4,-0.720930233,0.648000000,55,570,515,312,-8,BOTH,STRAIGHT,0,1,1,
638,638,1780899031.857496262,21.381949,117.413793,52.329671,16,236,1427,16,12,4,-0.742424242,0.652173913,54,570,516,312,-8,BOTH,STRAIGHT,0,0,1,
639,639,1780899031.891977072,21.416430,117.636378,52.546675,16,236,1338,16,10,6,-0.745454545,0.650000000,54,570,516,312,-8,BOTH,STRAIGHT,0,0,0,
640,640,1780899031.924252272,21.448705,117.784901,52.870600,16,236,1258,14,8,6,-0.725000000,0.652542373,50,570,520,310,-10,BOTH,STRAIGHT,0,2,4,
641,641,1780899031.957661390,21.482114,118.000881,53.180235,16,236,1181,10,5,5,-0.750000000,0.659574468,52,569,517,310,-10,BOTH,STRAIGHT,0,0,3,
642,642,1780899031.995329857,21.519782,118.507855,53.642574,16,236,1136,10,5,5,-0.752000000,0.666666667,51,568,517,309,-11,BOTH,STRAIGHT,0,1,0,
643,643,1780899032.026691437,21.551144,119.479986,54.224926,16,236,1035,10,4,5,-0.744186047,0.659574468,52,567,515,309,-11,BOTH,STRAIGHT,0,0,2,
644,644,1780899032.057505608,21.581958,120.250014,54.843891,16,236,971,9,3,5,-0.758064516,0.666666667,51,565,514,308,-12,BOTH,STRAIGHT,0,1,1,
645,645,1780899032.091986179,21.616439,121.410554,55.497682,16,236,896,8,3,4,-0.754385965,0.666666667,50,564,514,307,-13,BOTH,STRAIGHT,0,1,0,
646,646,1780899032.125566006,21.650018,122.145241,56.061232,16,236,820,6,3,3,-0.728395062,0.602150538,49,589,540,319,-1,BOTH,STRAIGHT,0,12,26,
647,647,1780899032.160057783,21.684510,122.600227,56.312755,16,236,765,7,2,5,-0.756097561,0.650602410,51,564,513,307,-13,BOTH,STRAIGHT,0,12,27,
648,648,1780899032.192822695,21.717275,122.895099,56.572091,16,236,757,6,2,4,-0.756097561,0.676190476,51,561,510,306,-14,BOTH,STRAIGHT,0,1,3,
649,649,1780899032.224106312,21.748559,123.001733,56.630796,16,236,781,4,1,3,-0.754098361,0.672955975,50,557,507,303,-17,BOTH,STRAIGHT,0,3,3,
650,650,1780899032.263690710,21.788143,122.912798,56.550019,16,236,735,7,2,5,-0.754545455,0.600000000,48,583,535,315,-5,BOTH,STRAIGHT,0,12,28,
651,651,1780899032.295158386,21.819611,122.704503,56.561897,16,236,739,7,2,5,-0.759259259,0.617647059,47,562,515,304,-16,BOTH,STRAIGHT,0,11,20,
652,652,1780899032.326790333,21.851243,122.684332,56.489050,16,236,735,9,2,7,-0.754716981,0.656250000,47,557,510,302,-18,BOTH,STRAIGHT,0,2,5,
653,653,1780899032.361057758,21.885510,122.481122,56.373415,16,236,722,7,2,5,-0.756302521,0.674418605,46,557,511,301,-19,BOTH,STRAIGHT,0,1,1,
654,654,1780899032.393044472,21.917497,122.415824,56.161931,16,236,716,8,2,6,-0.778761062,0.550000000,44,571,527,307,-13,BOTH,STRAIGHT,0,6,16,
655,655,1780899032.430162430,21.954615,122.521122,56.032087,16,236,718,7,2,5,-0.778761062,0.604166667,44,581,537,312,-8,BOTH,STRAIGHT,0,5,10,
656,656,1780899032.461466789,21.985919,123.274943,56.395607,16,236,727,9,2,7,-0.780701754,0.607142857,44,578,534,311,-9,BOTH,STRAIGHT,0,1,3,
657,657,1780899032.494956017,22.019408,123.560852,56.480146,16,236,738,7,2,5,-0.775862069,0.653465347,45,552,507,298,-22,BOTH,STRAIGHT,0,13,27,
658,658,1780899032.530359268,22.054812,123.590412,56.332338,16,236,728,9,1,8,-0.773913043,0.650000000,43,551,508,297,-23,BOTH,STRAIGHT,0,1,1,
659,659,1780899032.562348604,22.086801,123.824020,56.395531,16,236,756,7,2,5,-0.778761062,0.676470588,43,548,505,295,-25,BOTH,STRAIGHT,0,2,3,
660,660,1780899032.594870806,22.119323,123.775753,56.180756,16,236,728,8,1,7,-0.776785714,0.660714286,41,548,507,294,-26,BOTH,STRAIGHT,0,1,2,
661,661,1780899032.631688595,22.156141,123.674261,55.978209,16,236,724,9,2,7,-0.781818182,0.645161290,40,549,509,294,-26,BOTH,STRAIGHT,0,0,2,
662,662,1780899032.662656307,22.187109,123.670028,55.831457,16,236,723,8,2,6,-0.779816514,0.615384615,39,572,533,305,-15,BOTH,STRAIGHT,0,11,24,
663,663,1780899032.697869301,22.222322,123.555781,55.837010,16,236,722,7,2,5,-0.785046729,0.651785714,38,549,511,293,-27,BOTH,STRAIGHT,0,12,22,
664,664,1780899032.728056669,22.252509,123.482855,55.834264,16,235,720,8,2,6,-0.811320755,0.660000000,41,551,510,296,-24,BOTH,STRAIGHT,0,3,1,
665,665,1780899032.760048866,22.284501,124.121420,55.849859,16,236,723,7,1,6,-0.782178218,0.662650602,41,549,508,295,-25,BOTH,STRAIGHT,0,1,2,
666,666,1780899032.797801971,22.322254,124.359332,55.803922,16,236,724,8,2,6,-0.781818182,0.613636364,42,574,532,308,-12,BOTH,STRAIGHT,0,13,24,
667,667,1780899032.829609632,22.354062,124.476776,55.932567,16,236,728,8,2,6,-0.784090909,0.600000000,42,575,533,308,-12,BOTH,STRAIGHT,0,0,1,
668,668,1780899032.862615347,22.387068,124.406520,55.931615,16,236,733,6,1,5,-0.780701754,0.623376623,44,554,510,299,-21,BOTH,STRAIGHT,0,9,23,
669,669,1780899032.901073694,22.425526,124.611634,55.870880,16,236,725,8,2,6,-0.783783784,0.613636364,44,576,532,310,-10,BOTH,STRAIGHT,0,11,22,
670,670,1780899032.930872202,22.455325,124.867713,55.890218,16,236,729,9,2,7,-0.781250000,0.666666667,45,553,508,299,-21,BOTH,STRAIGHT,0,11,24,
671,671,1780899032.966078043,22.490530,124.832472,55.933971,16,236,745,8,2,6,-0.782178218,0.626506024,47,556,509,301,-19,BOTH,STRAIGHT,0,2,1,
672,672,1780899032.998228312,22.522681,124.922088,55.918724,16,235,786,8,2,6,-0.780952381,0.645161290,49,558,509,303,-17,BOTH,STRAIGHT,0,2,0,
673,673,1780899033.029199600,22.553652,125.256889,55.851108,16,236,730,8,1,7,-0.780487805,0.596153846,52,565,513,308,-12,BOTH,STRAIGHT,0,5,4,
674,674,1780899033.067177057,22.591630,125.226349,55.859999,16,236,796,7,2,5,-0.781512605,0.650000000,53,562,509,307,-13,BOTH,STRAIGHT,0,1,4,
675,675,1780899033.097551584,22.622004,125.343764,55.704039,16,236,794,8,2,6,-0.780952381,0.655172414,54,563,509,308,-12,BOTH,STRAIGHT,0,1,0,
676,676,1780899033.135591745,22.660044,125.319972,55.624624,16,236,823,9,2,7,-0.780701754,0.583333333,55,591,536,323,3,BOTH,STRAIGHT,0,15,27,
677,677,1780899033.164029360,22.688482,125.478310,55.409245,20,235,796,8,2,6,-0.781250000,0.596153846,57,573,516,315,-5,BOTH,STRAIGHT,0,8,20,
678,678,1780899033.196487904,22.720940,125.716250,55.534381,16,236,820,7,2,5,-0.784615385,0.653846154,59,569,510,314,-6,BOTH,STRAIGHT,0,1,6,
679,679,1780899033.233473063,22.757926,126.352187,55.813690,16,236,859,7,1,6,-0.783582090,0.615384615,63,573,510,318,-2,BOTH,STRAIGHT,0,4,0,
680,680,1780899033.265849352,22.790302,126.631733,55.860504,16,236,913,9,2,7,-0.764705882,0.618181818,66,574,508,320,0,BOTH,STRAIGHT,0,2,2,
681,681,1780899033.297006369,22.821459,126.496733,55.782087,16,236,911,7,3,4,-0.766666667,0.600000000,67,580,513,323,3,BOTH,STRAIGHT,0,3,5,
682,682,1780899033.334971428,22.859424,126.494957,55.790147,17,236,909,9,2,7,-0.782178218,0.583333333,68,604,536,336,16,BOTH,STRAIGHT,0,13,23,
683,683,1780899033.365953922,22.890406,126.447429,55.736255,16,236,890,9,2,7,-0.782608696,0.619047619,70,582,512,326,6,BOTH,STRAIGHT,0,10,24,
684,684,1780899033.403400660,22.927853,126.123153,55.507638,16,236,873,7,2,5,-0.785185185,0.621951220,71,588,517,329,9,BOTH,STRAIGHT,0,3,5,
685,685,1780899033.433338404,22.957791,126.336932,55.541438,16,235,893,6,2,4,-0.783333333,0.625000000,73,589,516,331,11,BOTH,STRAIGHT,0,2,1,
686,686,1780899033.466113806,22.990566,126.932216,55.524717,16,235,878,7,2,5,-0.777777778,0.600000000,76,593,517,334,14,BOTH,STRAIGHT,0,3,1,
687,687,1780899033.500953674,23.025406,127.691960,55.816892,16,236,903,11,4,7,-0.772727273,0.608695652,79,592,513,335,15,BOTH,STRAIGHT,0,1,4,
688,688,1780899033.532078505,23.056531,128.158139,55.941819,16,236,879,7,3,4,-0.780487805,0.586956522,81,616,535,348,28,BOTH,STRAIGHT,0,13,22,
689,689,1780899033.565564871,23.090017,128.388253,56.010755,16,235,893,9,4,5,-0.784172662,0.625000000,83,595,512,339,19,BOTH,STRAIGHT,0,9,23,
690,690,1780899033.602309465,23.126762,128.661165,56.086071,16,235,888,10,3,7,-0.778571429,0.642857143,86,597,511,341,21,BOTH,STRAIGHT,0,2,1,
691,691,1780899033.633671999,23.158124,128.654347,56.107764,16,235,882,8,1,7,-0.784172662,0.623529412,87,600,513,343,23,BOTH,STRAIGHT,0,2,2,
692,692,1780899033.673940659,23.198393,128.910895,56.303282,16,236,888,10,4,6,-0.782945736,0.625000000,89,601,512,345,25,BOTH,STRAIGHT,0,2,1,
693,693,1780899033.702176809,23.226629,129.261122,56.559225,16,236,880,9,3,6,-0.778571429,0.623376623,93,604,511,348,28,BOTH,STRAIGHT,0,3,1,
694,694,1780899033.734500647,23.258953,129.647528,56.690231,19,236,967,10,7,3,-0.620689655,0.602409639,49,607,558,328,8,BOTH,STRAIGHT,0,20,47,
695,695,1780899033.768033743,23.292486,129.872443,56.806811,19,236,950,13,8,5,-0.782608696,0.606060606,96,609,513,352,32,BOTH,STRAIGHT,0,24,45,
696,696,1780899033.801620960,23.326073,130.318892,56.913528,16,236,972,15,9,6,-0.800000000,0.584905660,101,633,532,367,47,BOTH,STRAIGHT,0,15,19,
697,697,1780899033.832483768,23.356936,131.016960,57.008804,16,236,1017,15,8,7,-0.674418605,0.513513514,61,664,603,362,42,BOTH,STRAIGHT,0,5,71,
698,698,1780899033.869274616,23.393727,131.575767,57.223276,23,235,1023,13,7,6,-0.666666667,0.500000000,61,670,609,365,45,BOTH,STRAIGHT,0,3,6,
699,699,1780899033.902681828,23.427134,131.883082,57.199597,19,235,1038,15,8,7,-0.692307692,0.607142857,66,618,552,342,22,BOTH,STRAIGHT,0,23,57,
700,700,1780899033.939805746,23.464258,132.437997,57.233388,16,236,1043,12,6,6,-0.694915254,0.600000000,68,623,555,345,25,BOTH,STRAIGHT,0,3,3,
701,701,1780899033.970102310,23.494555,133.014190,57.521164,16,236,976,11,5,6,-0.720000000,0.557142857,73,647,574,360,40,BOTH,STRAIGHT,0,15,19,
702,702,1780899034.002058268,23.526511,133.636037,57.880719,16,235,905,9,4,5,-0.824561404,0.573170732,116,626,510,371,51,BOTH,STRAIGHT,0,11,64,
703,703,1780899034.038746834,23.563199,134.116051,57.960200,16,235,900,11,4,7,-0.694444444,0.600000000,75,627,552,351,31,BOTH,STRAIGHT,0,20,42,
704,704,1780899034.068178415,23.592631,134.350881,58.040663,16,235,998,11,5,6,-0.841269841,0.600000000,120,628,508,374,54,BOTH,STRAIGHT,0,23,44,
705,705,1780899034.104607344,23.629060,134.375128,58.022714,16,236,999,10,5,5,-0.659090909,0.578947368,74,633,559,353,33,BOTH,STRAIGHT,0,21,51,
706,706,1780899034.135888815,23.660341,134.584176,58.254696,16,235,984,11,7,4,-0.705882353,0.600000000,80,630,550,355,35,BOTH,STRAIGHT,0,2,9,
707,707,1780899034.168879032,23.693331,134.769830,58.289244,16,236,1000,13,6,7,-0.845528455,0.583333333,123,633,510,378,58,BOTH,STRAIGHT,0,23,40,
708,708,1780899034.207187653,23.731640,135.317358,58.448607,16,236,1030,12,8,4,-0.867924528,0.595744681,126,633,507,379,59,BOTH,STRAIGHT,0,1,3,
709,709,1780899034.236444235,23.760897,135.807031,58.710829,16,236,1005,14,7,7,-0.869158879,0.533333333,129,659,530,394,74,BOTH,STRAIGHT,0,15,23,
710,710,1780899034.269280195,23.793733,136.010554,58.831229,19,236,1020,14,7,7,-0.846153846,0.582417582,87,636,549,361,41,BOTH,STRAIGHT,0,33,19,
711,711,1780899034.306699038,23.831151,136.210597,58.995222,16,236,1015,12,7,5,-0.871794872,0.538461538,132,660,528,396,76,BOTH,STRAIGHT,0,35,21,
712,712,1780899034.337869883,23.862322,136.401307,59.118813,16,236,1042,14,8,6,-0.877192982,0.577464789,134,640,506,387,67,BOTH,STRAIGHT,0,9,22,
713,713,1780899034.372349024,23.896801,136.719091,59.147443,17,236,1068,15,10,5,-1.000000000,0.576470588,142,641,499,391,71,BOTH,STRAIGHT,0,4,7,
714,714,1780899034.406380177,23.930833,137.086520,59.237405,16,236,1059,13,8,5,-0.956521739,0.579545455,141,642,501,391,71,BOTH,STRAIGHT,0,0,2,
715,715,1780899034.438237667,23.962690,137.615852,59.362025,16,235,1110,13,8,5,-1.000000000,0.576470588,145,643,498,394,74,BOTH,STRAIGHT,0,3,3,
716,716,1780899034.476788759,24.001241,138.131662,59.418825,18,235,1017,17,11,6,-0.935897436,0.576470588,143,644,501,393,73,BOTH,STRAIGHT,0,1,3,
717,717,1780899034.507554770,24.032007,138.494489,59.551876,22,235,940,15,10,5,-0.973684211,0.574712644,146,646,500,396,76,BOTH,STRAIGHT,0,3,1,
718,718,1780899034.538220406,24.062673,139.099020,59.665710,16,235,943,15,9,6,-0.978260870,0.555555556,149,650,501,399,79,BOTH,STRAIGHT,0,3,1,
719,719,1780899034.574633360,24.099086,139.470071,59.881676,26,235,936,16,11,5,-1.060606061,0.555555556,153,651,498,402,82,BOTH,STRAIGHT,0,3,3,
720,720,1780899034.607674122,24.132127,139.707614,59.973401,16,236,990,13,8,4,-1.029850746,0.552941176,153,653,500,403,83,BOTH,STRAIGHT,0,1,2,
721,721,1780899034.640438318,24.164891,139.994616,59.947424,23,236,1023,15,9,5,-1.000000000,0.555555556,156,654,498,405,85,BOTH,STRAIGHT,0,2,2,
722,722,1780899034.676930428,24.201383,140.087259,59.959226,24,235,1020,14,7,5,-1.000000000,0.552238806,157,657,500,407,87,BOTH,STRAIGHT,0,2,2,
723,723,1780899034.706764698,24.231217,140.165724,59.981215,31,235,1042,17,10,6,-1.227272727,0.543209877,163,659,496,341,21,BOTH,LEFT,0,66,4,
724,724,1780899034.745546818,24.269999,140.497813,60.039762,29,235,1040,17,9,6,-1.145833333,0.550000000,162,658,496,410,90,BOTH,STRAIGHT,0,69,0,
725,725,1780899034.774503946,24.298956,140.370611,59.996568,26,235,1158,20,12,5,-1.145454545,0.532467532,161,661,500,411,91,BOTH,STRAIGHT,0,1,4,
726,726,1780899034.806456804,24.330909,139.755170,59.900809,23,235,1098,17,8,5,-1.175000000,0.500000000,162,684,522,353,33,BOTH,LEFT,0,58,22,
727,727,1780899034.842293262,24.366746,139.589446,59.922972,24,235,1178,19,8,6,-1.115384615,0.528571429,159,662,503,410,90,BOTH,STRAIGHT,0,57,19,
728,728,1780899034.875026703,24.399479,139.371776,59.944754,34,236,1212,17,10,3,-1.147540984,0.530864198,160,661,501,410,90,BOTH,STRAIGHT,0,0,2,
729,729,1780899034.910952330,24.435405,139.064602,59.882717,20,235,1148,16,8,4,-1.144927536,0.507246377,160,665,505,412,92,BOTH,STRAIGHT,0,2,4,
730,730,1780899034.941533804,24.465986,138.749375,59.759713,22,236,1223,14,6,5,-1.145454545,0.509090909,160,667,507,413,93,BOTH,STRAIGHT,0,1,2,
731,731,1780899034.973367691,24.497820,138.427884,59.624195,16,235,1219,18,8,5,-1.147540984,0.500000000,158,682,524,420,100,BOTH,STRAIGHT,0,7,17,
732,732,1780899035.010283232,24.534736,137.866250,59.398860,16,236,1241,15,6,4,-1.146666667,0.530120482,155,659,504,407,87,BOTH,STRAIGHT,0,13,20,
733,733,1780899035.042057991,24.566510,137.200057,59.131442,16,236,1204,15,6,5,-1.150000000,0.530864198,153,658,505,405,85,BOTH,STRAIGHT,0,2,1,
734,734,1780899035.078253984,24.602706,136.514716,58.850003,16,236,1214,15,8,5,-1.159090909,0.528735632,149,656,507,332,12,BOTH,LEFT,0,73,2,
735,735,1780899035.110819817,24.635272,135.889517,58.475697,16,236,1236,16,8,5,-1.181818182,0.530864198,148,656,508,332,12,BOTH,LEFT,0,0,1,
736,736,1780899035.140224457,24.664677,135.385142,58.188163,16,236,1249,17,10,5,-1.156626506,0.528089888,144,652,508,328,8,BOTH,LEFT,0,4,0,
737,737,1780899035.176113605,24.700566,134.844801,58.001146,16,235,1284,17,10,6,-1.191011236,0.526881720,142,649,507,325,5,BOTH,LEFT,0,3,1,
738,738,1780899035.208514690,24.732967,134.235852,57.740434,16,236,1293,17,11,5,-1.181818182,0.513157895,141,651,510,326,6,BOTH,LEFT,0,1,3,
739,739,1780899035.241280794,24.765733,133.614304,57.517818,16,235,1304,14,9,5,-1.202380952,0.525773196,137,646,509,321,1,BOTH,LEFT,0,5,1,
740,740,1780899035.277000189,24.801453,133.191832,57.296605,16,236,1354,19,13,6,-1.276595745,0.508474576,136,649,513,322,2,BOTH,LEFT,0,1,4,
